level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
3	21656	76871	#00ffd8	1.0	Instance 0x6000000000000000 Size=966KB	7					291
2	23711	76820	#008aff	1.0	Instance 0x6000000000000001 Size=160B	9					723
1	35800	76859	#008aff	1.0	Instance 0x6000000000000002 Size=480B	15					292
