level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
5	22564	22653	#00ff3c	1.0	Deferred Enqueue Task	2					4415
5	22712	22839	#be00ff	1.0	Scheduler	0					4416
5	22870	23164	#ff1100	1.0	Task Physical Dependence Analysis	2					21604
5	23178	23181	#FFC0CB	1.0	ProfTask <2>						53016
5	23329	23792	#ff9800	1.0	Logical Dependence Analysis	6					84462
5	23824	23850	#333399	1.0	Deferred Ready Trigger	6					4417
5	23862	23875	#333399	1.0	Deferred Ready Trigger	8					4418
5	23906	23926	#be00ff	1.0	Scheduler	0					112
5	23943	24015	#ff2300	1.0	Operation Physical Dependence Analysis	6					4419
5	24033	24088	#ff1100	1.0	Task Physical Dependence Analysis	8					21605
5	24104	24106	#FFC0CB	1.0	ProfTask <8>						53018
5	24176	24200	#006600	1.0	Post-Task Execution	8					84463
5	24227	24433	#ca00ff	1.0	Deferred Post-Task Execution	8					84464
5	24459	24491	#ff9800	1.0	Logical Dependence Analysis	10					4420
5	24505	24514	#333399	1.0	Deferred Ready Trigger	10					87729
5	24533	24543	#333399	1.0	Deferred Ready Trigger	12					4421
5	24566	24584	#be00ff	1.0	Scheduler	0					4422
5	24603	24610	#ff2300	1.0	Operation Physical Dependence Analysis	10					4423
5	24624	24665	#ff1100	1.0	Task Physical Dependence Analysis	12					114
5	24691	24702	#006600	1.0	Post-Task Execution	12					4424
5	24722	24738	#ca00ff	1.0	Deferred Post-Task Execution	12					87730
5	25400	428585	#ff9800	1.0	Logical Dependence Analysis	14					84465
5	428611	428694	#333399	1.0	Deferred Ready Trigger	14					116
5	428715	428723	#cdff00	1.0	Prepipeline Stage	14					4425
5	428731	429381	#ff2300	1.0	Operation Physical Dependence Analysis	14					21606
5	429381	429413	#ff2300	0.15	Operation Physical Dependence Analysis (waiting)	14					21606
5	429413	429421	#ff2300	0.45	Operation Physical Dependence Analysis (ready)	14					21606
5	429421	430188	#ff2300	1.0	Operation Physical Dependence Analysis	14					21606
4	428835	429646	#8eff00	1.0	Mapper Call map_inline for 14	14					53010
5	430214	430221	#FFC0CB	1.0	ProfTask <14>						53020
5	430453	430534	#ff9800	1.0	Logical Dependence Analysis	16					87731
5	430558	430603	#333399	1.0	Deferred Ready Trigger	16					87732
5	430632	430648	#ff9800	1.0	Logical Dependence Analysis	18					84466
5	430668	430683	#333399	1.0	Deferred Ready Trigger	18					87733
5	430705	430719	#333399	1.0	Deferred Ready Trigger	20					84467
5	430749	457221	#ff2300	1.0	Operation Physical Dependence Analysis	18					87734
5	457246	457252	#f100ff	1.0	Tighten Index Space	18					4426
5	457257	457258	#f100ff	1.0	Tighten Index Space	18					84468
5	457262	457263	#f100ff	1.0	Tighten Index Space	18					118
5	457267	457267	#f100ff	1.0	Tighten Index Space	18					4427
5	457271	457272	#f100ff	1.0	Tighten Index Space	18					87735
5	457276	457276	#f100ff	1.0	Tighten Index Space	18					87736
5	457280	457281	#f100ff	1.0	Tighten Index Space	18					84469
5	457285	457286	#f100ff	1.0	Tighten Index Space	18					87737
5	457290	457290	#f100ff	1.0	Tighten Index Space	18					119
5	457334	457346	#f100ff	1.0	Tighten Index Space	18					120
5	457372	457375	#f100ff	1.0	Tighten Index Space	18					87738
5	457383	457385	#f100ff	1.0	Tighten Index Space	18					4428
5	457409	457411	#f100ff	1.0	Tighten Index Space	18					4429
5	457426	457427	#f100ff	1.0	Tighten Index Space	18					87739
5	457447	457449	#f100ff	1.0	Tighten Index Space	18					87740
5	457458	457459	#f100ff	1.0	Tighten Index Space	18					87741
5	457474	457475	#f100ff	1.0	Tighten Index Space	18					4430
5	457497	457500	#f100ff	1.0	Tighten Index Space	18					121
5	457538	457543	#f100ff	1.0	Tighten Index Space	18					87742
5	457566	457568	#f100ff	1.0	Tighten Index Space	18					87743
5	457587	457589	#f100ff	1.0	Tighten Index Space	18					87744
5	457605	457606	#f100ff	1.0	Tighten Index Space	18					87745
5	457621	457622	#f100ff	1.0	Tighten Index Space	18					122
5	457634	457635	#f100ff	1.0	Tighten Index Space	18					123
5	457650	457651	#f100ff	1.0	Tighten Index Space	18					87746
5	457662	457663	#f100ff	1.0	Tighten Index Space	18					87747
5	457673	457674	#f100ff	1.0	Tighten Index Space	18					87748
5	457684	457685	#f100ff	1.0	Tighten Index Space	18					87749
5	457696	457697	#f100ff	1.0	Tighten Index Space	18					87750
5	457708	457709	#f100ff	1.0	Tighten Index Space	18					4431
5	457745	457750	#f100ff	1.0	Tighten Index Space	18					87751
5	457776	457779	#f100ff	1.0	Tighten Index Space	18					87752
5	457799	457801	#f100ff	1.0	Tighten Index Space	18					4432
5	457818	457820	#f100ff	1.0	Tighten Index Space	18					84470
5	457836	457837	#f100ff	1.0	Tighten Index Space	18					87753
5	457852	457853	#f100ff	1.0	Tighten Index Space	18					87754
5	457870	457872	#f100ff	1.0	Tighten Index Space	18					87755
5	457883	457884	#f100ff	1.0	Tighten Index Space	18					87756
5	457895	457896	#f100ff	1.0	Tighten Index Space	18					4433
5	457907	457908	#f100ff	1.0	Tighten Index Space	18					84471
5	457926	457926	#f100ff	1.0	Tighten Index Space	18					87757
5	457939	457940	#f100ff	1.0	Tighten Index Space	18					87758
5	457952	457952	#f100ff	1.0	Tighten Index Space	18					87759
5	457963	457964	#f100ff	1.0	Tighten Index Space	18					87760
5	457974	457975	#f100ff	1.0	Tighten Index Space	18					87761
5	457987	457988	#f100ff	1.0	Tighten Index Space	18					4434
5	458009	458011	#f100ff	1.0	Tighten Index Space	18					4435
5	458025	458027	#f100ff	1.0	Tighten Index Space	18					4436
5	458040	458041	#f100ff	1.0	Tighten Index Space	18					4437
5	458055	458055	#f100ff	1.0	Tighten Index Space	18					4438
5	458068	458068	#f100ff	1.0	Tighten Index Space	18					87762
5	458079	458080	#f100ff	1.0	Tighten Index Space	18					87763
5	458093	458094	#f100ff	1.0	Tighten Index Space	18					87764
5	458104	458105	#f100ff	1.0	Tighten Index Space	18					87765
5	458117	458117	#f100ff	1.0	Tighten Index Space	18					87766
5	458130	458131	#f100ff	1.0	Tighten Index Space	18					4439
5	458144	458145	#f100ff	1.0	Tighten Index Space	18					87767
5	458156	458157	#f100ff	1.0	Tighten Index Space	18					87768
5	458165	458166	#f100ff	1.0	Tighten Index Space	18					87769
5	458178	458179	#f100ff	1.0	Tighten Index Space	18					87770
5	458189	458190	#f100ff	1.0	Tighten Index Space	18					87771
5	458201	458202	#f100ff	1.0	Tighten Index Space	18					87772
5	458213	458214	#f100ff	1.0	Tighten Index Space	18					4440
5	458225	458226	#f100ff	1.0	Tighten Index Space	18					124
5	458243	458244	#f100ff	1.0	Tighten Index Space	18					87773
5	458256	458257	#f100ff	1.0	Tighten Index Space	18					87774
5	458269	458269	#f100ff	1.0	Tighten Index Space	18					87775
5	458281	458281	#f100ff	1.0	Tighten Index Space	18					87776
5	458292	458293	#f100ff	1.0	Tighten Index Space	18					87777
5	458303	458304	#f100ff	1.0	Tighten Index Space	18					4441
5	458317	458318	#f100ff	1.0	Tighten Index Space	18					84472
5	458333	458333	#f100ff	1.0	Tighten Index Space	18					4442
5	458356	458357	#f100ff	1.0	Tighten Index Space	18					87778
5	458369	458370	#f100ff	1.0	Tighten Index Space	18					87779
5	458382	458383	#f100ff	1.0	Tighten Index Space	18					87780
5	458393	458394	#f100ff	1.0	Tighten Index Space	18					87781
5	458405	458406	#f100ff	1.0	Tighten Index Space	18					87782
5	458416	458417	#f100ff	1.0	Tighten Index Space	18					125
5	458431	458432	#f100ff	1.0	Tighten Index Space	18					87783
5	458443	458444	#f100ff	1.0	Tighten Index Space	18					87784
5	458455	458456	#f100ff	1.0	Tighten Index Space	18					87785
5	458468	458468	#f100ff	1.0	Tighten Index Space	18					87786
5	458480	458481	#f100ff	1.0	Tighten Index Space	18					87787
5	458492	458493	#f100ff	1.0	Tighten Index Space	18					87788
5	458504	458505	#f100ff	1.0	Tighten Index Space	18					4443
5	458518	458519	#f100ff	1.0	Tighten Index Space	18					126
5	458531	458532	#f100ff	1.0	Tighten Index Space	18					87789
5	458542	458542	#f100ff	1.0	Tighten Index Space	18					87790
5	458554	458555	#f100ff	1.0	Tighten Index Space	18					87791
5	458565	458566	#f100ff	1.0	Tighten Index Space	18					87792
5	458577	458577	#f100ff	1.0	Tighten Index Space	18					87793
5	458588	458589	#f100ff	1.0	Tighten Index Space	18					4444
5	458601	458602	#f100ff	1.0	Tighten Index Space	18					87794
5	458614	458615	#f100ff	1.0	Tighten Index Space	18					87795
5	458625	458626	#f100ff	1.0	Tighten Index Space	18					87796
5	458637	458638	#f100ff	1.0	Tighten Index Space	18					87797
5	458648	458649	#f100ff	1.0	Tighten Index Space	18					87798
5	458659	458660	#f100ff	1.0	Tighten Index Space	18					4445
5	458681	458683	#f100ff	1.0	Tighten Index Space	18					4446
5	458697	458698	#f100ff	1.0	Tighten Index Space	18					84473
5	458717	458719	#f100ff	1.0	Tighten Index Space	18					4447
5	458733	458733	#f100ff	1.0	Tighten Index Space	18					127
5	458744	458745	#f100ff	1.0	Tighten Index Space	18					128
5	458753	458753	#f100ff	1.0	Tighten Index Space	18					129
5	458762	458763	#f100ff	1.0	Tighten Index Space	18					87799
5	458772	458773	#f100ff	1.0	Tighten Index Space	18					87800
5	458783	458784	#f100ff	1.0	Tighten Index Space	18					87801
5	458796	458797	#f100ff	1.0	Tighten Index Space	18					87802
5	458808	458809	#f100ff	1.0	Tighten Index Space	18					87803
5	458820	458821	#f100ff	1.0	Tighten Index Space	18					87804
5	458832	458833	#f100ff	1.0	Tighten Index Space	18					4448
