level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
3	39950	39976	#000000	1.0	Intersection						361
3	41227	41228	#000000	1.0	Intersection						362
3	42836	42838	#000000	1.0	Intersection						363
3	50296	50298	#000000	1.0	Intersection						626
3	50317	50318	#000000	1.0	Intersection						627
3	50334	50335	#000000	1.0	Intersection						1037
3	50348	50349	#000000	1.0	Intersection						628
3	50361	50362	#000000	1.0	Intersection						364
3	50373	50374	#000000	1.0	Intersection						115
3	50382	50383	#000000	1.0	Intersection						629
